ID,SalePrice
1461,120538.4444
1462,165503.1399
1463,174010.2135
1464,201200.6598
1465,197403.5423
1466,184164.3227
1467,201365.9754
1468,173309.6129
1469,209901.3307
1470,115456.4829
1471,204791.7465
1472,122143.4571
1473,98650.02349
1474,151700.0943
1475,119829.4225
1476,315784.3953
1477,249081.3131
1478,293644.792
1479,271590.6952
1480,407175.2525
1481,296384.8118
1482,217341.0437
1483,178975.7863
1484,176182.3984
1485,200308.8237
1486,210155.8407
1487,285190.9157
1488,259747.9218
1489,187946.643
1490,230535.2102
1491,213610.2878
1492,94860.41527
1493,211462.4211
1494,285791.2058
1495,278780.4854
1496,221277.2499
1497,171501.9763
1498,158502.1105
1499,164685.1133
1500,156503.8728
1501,205265.8014
1502,147255.1719
1503,272575.5514
1504,249399.1726
1505,226900.4405
1506,207837.5708
1507,249566.1473
1508,204956.0363
1509,158168.5305
1510,150323.7893
1511,146794.7032
1512,192490.4658
1513,170219.8153
1514,152755.9495
1515,223723.3421
1516,174097.2211
1517,179394.3476
1518,125698.2895
1519,248499.5075
1520,130556.3629
1521,125406.5068
1522,206238.6372
1523,86046.84187
1524,113376.8528
1525,104218.7011
1526,93458.55125
1527,91993.57986
1528,157665.7318
1529,129137.7002
1530,235917.2899
1531,155729.8555
1532,104646.7736
1533,142832.7438
1534,133246.7541
1535,156475.7963
1536,102706.4925
1537,34450.12048
1538,189950.4443
1539,229310.1031
1540,106019.9064
1541,157596.155
1542,143587.1541
1543,200476.2594
1544,79729.47073
1545,135102.3849
1546,135402.2658
1547,144630.1232
1548,141882.1902
1549,123789.9865
1550,126799.5642
1551,135428.1672
1552,129907.8529
1553,155546.7864
1554,126904.7565
1555,172208.5946
1556,81803.31124
1557,83049.76437
1558,96209.83199
1559,63466.32819
1560,132623.0438
1561,123556.3224
1562,119054.8529
1563,120286.6805
1564,152484.2061
1565,133537.1372
1566,248896.5046
1567,65512.24473
1568,227974.0216
1569,94107.75368
1570,143773.4084
1571,115824.6256
1572,144636.6081
1573,249995.1616
1574,122874.6301
1575,245701.6219
1576,246259.4686
1577,200703.2956
1578,150529.0549
1579,136077.617
1580,210539.0842
1581,141318.8799
1582,123979.8119
1583,309619.4893
1584,230511.3805
1585,158062.2781
1586,53736.14887
1587,100529.6972
1588,147501.089
1589,102729.6495
1590,137415.3156
1591,64882.36424
1592,135669.2196
1593,140753.6084
1594,122826.9692
1595,111236.2322
1596,222644.3434
1597,178089.8219
1598,208855.3549
1599,199447.1459
1600,187450.7102
1601,28762.24944
1602,125739.6721
1603,61810.61555
1604,255827.9311
1605,263693.0781
1606,176478.327
1607,176335.4727
1608,224235.0838
1609,198144.0493
1610,155353.8988
1611,161969.9958
1612,167792.0151
1613,172907.1655
1614,126624.5804
1615,61792.96243
1616,42280.16785
1617,65038.83209
1618,112746.8893
1619,148273.3349
1620,182750.0683
1621,134205.1612
1622,128408.0664
1623,260576.0897
1624,214245.1121
1625,123212.4099
1626,198357.987
1627,195680.1063
1628,278894.7397
1629,196706.8946
1630,322388.6755
1631,218773.8037
1632,237326.5202
1633,189069.2571
1634,196597.4422
1635,188377.4806
1636,165197.1705
1637,200150.9121
1638,224172.9504
1639,207286.5306
1640,271453.0108
1641,204076.2684
1642,228753.7392
1643,230568.2548
1644,233714.4007
1645,232212.8124
1646,180487.9933
1647,176237.8223
1648,137199.5614
1649,138618.4084
1650,112145.046
1651,109327.7295
1652,126762.0686
1653,124736.1641
1654,153070.3381
1655,146134.5764
1656,142827.9311
1657,154148.0972
1658,145998.0387
1659,133900.6192
1660,145778.7432
1661,378785.7743
1662,328705.2117
1663,327847.824
1664,424789.2507
1665,289170.0224
1666,294057.5335
1667,305798.0272
1668,308592.2546
1669,291245.1651
1670,310220.2583
1671,269444.6418
1672,386707.0888
1673,287953.7928
1674,257890.8781
1675,192178.1191
1676,199849.2466
1677,220148.4847
1678,404758.8569
1679,328519.0801
1680,288606.2116
1681,252419.4026
1682,291811.3767
1683,198855.1583
1684,201699.0661
1685,178529.9179
1686,178514.8085
1687,181139.1654
1688,211520.3047
1689,208357.4843
1690,215175.9449
1691,203182.7489
1692,261037.251
1693,181598.0507
1694,192485.1269
1695,183357.1826
1696,274811.6845
1697,187590.9814
1698,324244.2317
1699,295074.2603
1700,253935.0172
1701,283640.9401
1702,258754.514
1703,261733.8108
1704,280646.0294
1705,241853.0373
1706,373186.2894
1707,199090.7856
1708,207520.922
1709,269131.3608
1710,237358.8352
1711,268829.6789
1712,262131.2923
1713,262750.0045
1714,222597.5744
1715,206729.4154
1716,186400.5171
1717,191153.9569
1718,132856.5851
1719,216291.1
1720,243361.7642
1721,182650.7549
1722,120253.6256
1723,162741.0384
1724,224910.9695
1725,237215.1707
1726,185406.604
1727,155308.9799
1728,193194.5784
1729,172207.9577
1730,167831.7972
1731,111878.5632
1732,120243.8713
1733,112026.3251
1734,114792.4945
1735,131967.3533
1736,100919.437
1737,319795.9425
1738,243082.8562
1739,271637.227
1740,201873.1625
1741,192699.9575
1742,179464.3799
1743,184167.0967
1744,297903.7463
1745,223801.5968
1746,228179.6428
1747,230440.8122
1748,231674.0485
1749,159897.3205
1750,155782.4175
1751,257696.0154
1752,112454.0902
1753,157107.5277
1754,231122.0513
1755,173280.5507
1756,122245.3325
1757,101031.8601
1758,147812.8099
1759,182745.6434
1760,171172.8606
1761,166757.7453
1762,168891.2312
1763,173800.1162
1764,112051.1081
1765,197937.2325
1766,206440.3976
1767,251571.4054
1768,146446.9349
1769,182816.4487
1770,163228.4754
1771,114082.6911
1772,126406.8822
1773,107409.5497
1774,156913.4748
1775,145536.4979
1776,134721.2331
1777,103061.9344
1778,144939.3219
1779,127683.4953
1780,194463.1908
1781,120063.1905
1782,53195.70346
1783,133985.1184
1784,91294.91005
1785,107906.0176
1786,142296.9667
1787,166960.5653
1788,14421.27086
1789,97523.43611
1790,46154.5218
1791,213028.6595
1792,176277.9629
1793,152987.3384
1794,178507.189
1795,133702.6779
1796,135626.5154
1797,136820.9035
1798,107262.1099
1799,106234.8874
1800,109830.6823
1801,105767.3302
1802,155826.9342
1803,173571.4186
1804,136783.1325
1805,148193.9165
1806,142153.1643
1807,172196.0865
1808,123897.8422
1809,115887.3861
1810,144553.7929
1811,56484.70558
1812,91008.54477
1813,119365.1833
1814,81023.93476
1815,19048.86423
1816,93134.00412
1817,96513.29858
1818,161071.8295
1819,130407.6742
1820,41947.51471
1821,118524.6756
1822,154629.1678
1823,16943.83533
1824,140278.4887
1825,140130.7456
1826,102202.2523
1827,104542.0111
1828,133863.9493
1829,150324.6306
1830,161349.9773
1831,192080.822
1832,105579.6541
1833,159153.4106
1834,132511.032
1835,122793.6039
1836,128337.1869
1837,87105.14813
1838,118703.3347
1839,85421.99831
1840,152176.6032
1841,139254.0282
1842,84827.46864
1843,127647.8914
1844,128280.785
1845,138216.2206
1846,148428.1063
1847,167955.6625
1848,2068.555564
1849,123098.9547
1850,121898.1285
1851,149609.8497
1852,126003.689
1853,124087.5104
1854,185269.0064
1855,157649.535
1856,240604.4874
1857,143036.5846
1858,130802.3944
1859,119320.0834
1860,158814.4852
1861,118236.169
1862,282619.2739
1863,280995.6351
1864,281010.9759
1865,319706.9518
1866,311934.7241
1867,237487.361
1868,289417.5819
1869,225496.8412
1870,249231.1034
1871,245547.3894
1872,176131.3279
1873,230893.9652
1874,144476.0062
1875,211770.8889
1876,211760.7325
1877,224346.0367
1878,218666.9484
1879,113203.0391
1880,146651.3428
1881,245033.8753
1882,254149.4121
1883,196698.2864
1884,211395.5219
1885,261076.4306
1886,278474.8779
1887,236084.5155
1888,284384.7085
1889,170987.4841
1890,117386.1959
1891,144826.2396
1892,72402.3024
1893,136735.4671
1894,101467.8095
1895,162220.8505
1896,119689.1583
1897,116328.5339
1898,123866.9636
1899,148682.3437
1900,154002.7631
1901,163990.3593
1902,146110.067
1903,215641.0152
1904,130108.14
1905,191074.9455
1906,159611.9307
1907,211935.0247
1908,129267.9021
1909,152008.9937
1910,135540.3349
1911,220957.4872
1912,288741.4993
1913,163843.8082
1914,51919.12531
1915,250441.0529
1916,29437.57271
1917,258064.5581
1918,150283.5714
1919,192354.0952
1920,181443.3151
1921,335961.0585
1922,296721.9099
1923,231522.3715
1924,233099.209
1925,230196.7988
1926,336785.8946
1927,130905.6548
1928,169531.5372
1929,107422.517
1930,136432.121
1931,140151.0005
1932,137304.4648
1933,152576.8532
1934,187260.8821
1935,184063.5087
1936,188259.1594
1937,189716.0546
1938,176680.5089
1939,242137.4131
1940,195062.6301
1941,183616.0233
1942,201209.3977
1943,205564.7034
1944,279118.478
1945,326382.7146
1946,162296.7262
1947,274507.5192
1948,178557.2306
1949,253141.1747
1950,213284.8825
1951,273252.7981
1952,233688.5295
1953,197149.8854
1954,226608.9299
1955,133531.416
1956,306016.6093
1957,180539.8967
1958,301718.5628
1959,133614.7631
1960,95289.70251
1961,110996.2054
1962,115459.5487
1963,130736.9742
1964,110674.8308
1965,134622.6017
1966,151872.9198
1967,275609.743
1968,343440.5335
1969,335958.5888
1970,348289.9448
1971,389418.6815
1972,335174.5934
1973,264710.0998
1974,292969.5862
1975,425070.3214
1976,294691.6186
1977,345881.8728
1978,304531.7582
1979,300410.4146
1980,197157.9585
1981,310614.2499
1982,229604.5475
1983,213145.9078
1984,186236.8206
1985,238658.2155
1986,238204.0421
1987,197318.9776
1988,183806.2928
1989,208343.5872
1990,226864.3306
1991,223263.3485
1992,247271.3626
1993,186675.7187
1994,241118.375
1995,200376.0576
1996,295717.9756
1997,286796.9904
1998,308653.0972
1999,264359.2829
2000,299600.2221
2001,262199.5578
2002,250900.6501
2003,260992.3556
2004,279714.3722
2005,232733.0457
2006,217819.1132
2007,261520.3338
2008,225389.3661
2009,194058.7273
2010,213613.2735
2011,156384.8879
2012,183632.8699
2013,174100.8463
2014,191503.4054
2015,205559.4778
2016,195296.2133
2017,205879.7959
2018,109388.1291
2019,133774.314
2020,83427.63263
2021,94208.92999
2022,191798.0913
2023,127852.2
2024,274414.6674
2025,341380.8237
2026,183343.1458
2027,153287.4883
2028,168267.0014
2029,170904.3013
2030,265049.2437
2031,250940.7723
2032,237441.7355
2033,258475.6763
2034,177052.989
2035,241313.9891
2036,228072.4152
2037,230682.3592
2038,291120.0066
2039,207052.2592
2040,347988.649
2041,270965.1008
2042,221997.0409
2043,172106.4998
2044,193212.996
2045,208727.4742
2046,134046.3455
2047,133721.5773
2048,135427.3717
2049,125629.2075
2050,181166.7874
2051,114556.8697
2052,133303.3112
2053,146982.3561
2054,70317.6777
2055,161112.4814
2056,150271.5051
2057,105973.5229
2058,220927.0089
2059,137872.8176
2060,197584.5514
2061,201219.158
2062,118703.5698
2063,109023.7306
2064,128342.3772
2065,118345.9731
2066,193291.5208
2067,129899.8765
2068,133046.5385
2069,76165.94884
2070,99214.10876
2071,75786.80125
2072,144929.3415
2073,132880.7297
2074,194505.8757
2075,156638.0628
2076,122067.8939
2077,130639.3761
2078,106703.2806
2079,141592.0987
2080,128959.3749
2081,118108.7142
2082,105815.1434
2083,139559.7416
2084,97701.12881
2085,109579.5814
2086,158946.3403
2087,133450.7032
2088,112646.5476
2089,68540.45597
2090,124972.4934
2091,72140.62995
2092,151048.7165
2093,133090.4781
2094,133374.6195
2095,131374.4732
2096,84083.2121
2097,83443.86851
2098,140768.8088
2099,17048.56535
2100,52006.2401
2101,106771.3167
2102,151690.0267
2103,95795.08911
2104,138540.1839
2105,123157.3061
2106,27852.43268
2107,214221.1009
2108,127580.7482
2109,104815.051
2110,126974.7778
2111,178488.9746
2112,131491.0532
2113,118441.241
2114,126581.5563
2115,159851.5171
2116,120819.8946
2117,150236.1529
2118,131393.9559
2119,111420.3962
2120,117922.815
2121,81571.23212
2122,90183.90789
2123,109299.3641
2124,184634.6779
2125,134552.043
2126,151627.1514
2127,160054.5963
2128,140218.0829
2129,118575.4524
2130,132695.8749
2131,170383.4739
2132,130178.5627
2133,138941.5215
2134,133736.1532
2135,116432.87
2136,19087.65005
2137,111444.0762
2138,133718.4536
2139,158272.6543
2140,142306.4016
2141,154590.2139
2142,123052.0865
2143,132413.3571
2144,98034.36714
2145,140908.395
2146,185822.1078
2147,156856.739
2148,158667.4323
2149,130406.0801
2150,230466.2113
2151,136744.446
2152,165718.0289
2153,189264.7448
2154,96992.11309
2155,157110.937
2156,264168.884
2157,252246.6374
2158,233178.5801
2159,222069.3026
2160,186717.9497
2161,254907.2309
2162,365277.6557
2163,320147.8021
2164,249792.8657
2165,205369.2363
2166,152278.4653
2167,223242.458
2168,201121.5297
2169,200600.9878
2170,223251.7401
2171,157162.543
2172,135116.5788
2173,189089.4389
2174,242308.3366
2175,295472.0424
2176,286127.9871
2177,236986.4551
2178,234064.8909
2179,154486.5062
2180,242004.801
2181,200146.8377
2182,229151.7865
2183,195080.5239
2184,131097.8406
2185,125210.4698
2186,163587.8345
2187,161509.6789
2188,164003.2938
2189,295862.7907
2190,60878.31058
2191,63117.14047
2192,49866.45139
2193,102456.9889
2194,100012.7399
2195,96802.10555
2196,81508.62853
2197,102035.5203
2198,186509.6225
2199,189363.6413
2200,151856.4256
2201,143818.4626
2202,209290.9459
2203,124349.3669
2204,153615.8654
2205,107685.0915
2206,149679.5458
2207,204562.5639
2208,253465.8196
2209,195142.4918
2210,130966.9006
2211,139230.3939
2212,124577.4704
2213,86145.11233
2214,137932.4447
2215,103103.3254
2216,149326.0098
2217,21170.09933
2218,82871.63865
2219,80461.58938
2220,50981.85348
2221,250832.802
2222,238808.5693
2223,290347.0517
2224,232182.0711
2225,128253.4359
2226,189724.513
2227,225231.5941
2228,270809.1911
2229,241700.7261
2230,146459.8221
2231,207647.6914
2232,202042.0615
2233,191192.9297
2234,254529.3413
2235,215534.3738
2236,262235.154
2237,311119.5218
2238,242922.4599
2239,124196.1255
2240,168101.9992
2241,137937.9773
2242,114280.7162
2243,113591.2193
2244,91969.9195
2245,86519.018
2246,141462.9622
2247,123082.1132
2248,123080.5925
2249,116721.0105
2250,129024.3986
2251,112776.4102
2252,204089.9889
2253,163020.7073
2254,186089.5546
2255,210857.4472
2256,187879.9911
2257,202797.5072
2258,179925.8226
2259,187413.1646
2260,171244.1793
2261,198781.8106
2262,210503.2178
2263,312864.6072
2264,381565.2023
2265,164962.2448
2266,262044.2799
2267,351270.785
2268,352752.9503
2269,169885.0242
2270,208860.7663
2271,236554.1111
2272,244597.4189
2273,176878.2085
2274,207747.6307
2275,180071.7595
2276,185994.9834
2277,200071.1652
2278,171638.2516
2279,102356.8082
2280,98887.24349
2281,166131.1063
2282,182417.5556
2283,127865.5042
2284,109250.3012
2285,151137.9855
2286,120770.7803
2287,312296.0948
2288,260614.409
2289,312890.1227
2290,357169.3633
2291,297091.9191
2292,369681.362
2293,370237.2966
2294,329458.0383
2295,403286.656
2296,255742.1825
2297,287530.7923
2298,295532.6647
2299,322250.8048
2300,302858.2934
2301,275742.6539
2302,253708.3571
2303,258500.8769
2304,242089.1441
2305,194306.0938
2306,195783.4608
2307,201882.216
2308,225214.2275
2309,272569.4723
2310,211316.5006
2311,219519.8884
2312,201351.9265
2313,177933.0686
2314,189921.3143
2315,180563.025
2316,204713.2846
2317,196569.3157
2318,173493.3436
2319,193269.0525
2320,192640.8953
2321,257412.7924
2322,203926.1083
2323,195182.6416
2324,203272.4504
2325,210065.4696
2326,187586.0577
2327,210936.1712
2328,224355.4339
2329,200744.5693
2330,195822.523
2331,317306.7127
2332,350384.0475
2333,303614.1738
2334,254121.0125
2335,274504.394
2336,300916.9392
2337,194771.968
2338,267714.8703
2339,243151.1622
2340,367407.8061
2341,212763.4708
2342,251355.3332
2343,236394.4213
2344,233465.8898
2345,241243.744
2346,210989.2959
2347,192921.2471
2348,238098.513
2349,172239.1815
2350,283079.4175
2351,238967.3151
2352,262721.0577
2353,252227.7891
2354,135792.4999
2355,150481.6429
2356,159896.5281
2357,211031.196
2358,194644.6908
2359,133900.5674
2360,121560.2433
2361,143378.8013
2362,278670.6517
2363,148813.8938
2364,193558.7971
2365,228069.0201
2366,197316.843
2367,220509.028
2368,201520.5448
2369,209259.3884
2370,176420.3763
2371,151435.0942
2372,189460.7495
2373,276705.5022
2374,291575.2275
2375,229342.4641
2376,304365.9763
2377,314765.6223
2378,162395.744
2379,241211.3302
2380,153973.8827
2381,186583.6462
2382,236732.8729
2383,227977.4651
2384,259552.1332
2385,178454.5489
2386,144860.3121
2387,129530.7802
2388,112187.7577
2389,129318.2367
2390,151890.3639
2391,130305.2423
2392,99778.65963
2393,186658.6909
2394,137081.2875
2395,210861.8742
2396,154025.898
2397,226198.8727
2398,129731.4122
2399,24547.4377
2400,32951.81335
2401,116400.3136
2402,150817.7281
2403,137452.5703
2404,141675.1559
2405,171826.5235
2406,148124.632
2407,123930.3238
2408,149615.8059
2409,116037.1445
2410,197953.1039
2411,116280.8891
2412,153076.7802
2413,119647.0194
2414,138240.3373
2415,130588.4225
2416,137918.5612
2417,121143.2499
2418,121599.9913
2419,104143.0483
2420,116143.4948
